2.921627877865515529e+03,-9.996332599999999729e+03
2.966973904697653325e+03,-9.992665199999999459e+03
2.919527840920229210e+03,-9.988997799999999188e+03
2.893184668712405710e+03,-9.985330400000000736e+03
2.877233269824177114e+03,-9.981663000000000466e+03
2.940679527678668364e+03,-9.977995600000000195e+03
2.824105589263563616e+03,-9.974328199999999924e+03
2.893940320154933033e+03,-9.970660799999999654e+03
2.892720048711839354e+03,-9.966993399999999383e+03
2.851333655992177682e+03,-9.963325999999999112e+03
2.845493720158266569e+03,-9.959658600000000661e+03
2.833804758907348969e+03,-9.955991200000000390e+03
2.847311175888269190e+03,-9.952323800000000119e+03
2.802063302798959739e+03,-9.948656399999999849e+03
2.820281107693834201e+03,-9.944988999999999578e+03
2.779115559606369970e+03,-9.941321599999999307e+03
2.788924556218082671e+03,-9.937654199999999037e+03
2.779619732095941345e+03,-9.933986800000000585e+03
2.736206150627569059e+03,-9.930319400000000314e+03
2.763263434438499644e+03,-9.926652000000000044e+03
2.713125040835030632e+03,-9.922984599999999773e+03
2.722992972586357610e+03,-9.919317199999999502e+03
2.673735375854165795e+03,-9.915649799999999232e+03
2.696502788922202399e+03,-9.911982399999998961e+03
2.701092980171025829e+03,-9.908314999999998690e+03
2.642474189888102046e+03,-9.904647600000000239e+03
2.645370881836630360e+03,-9.900980199999999968e+03
2.600366980593911649e+03,-9.897312799999999697e+03
2.585837602330939717e+03,-9.893645399999999427e+03
2.570688784971585847e+03,-9.889977999999999156e+03
2.516819804370167276e+03,-9.886310599999998885e+03
2.505980184704943440e+03,-9.882643199999998615e+03
2.482450545133253854e+03,-9.878975800000000163e+03
2.507734396146592189e+03,-9.875308399999999892e+03
2.420274251395223473e+03,-9.871640999999999622e+03
2.392021572591383574e+03,-9.867973599999999351e+03
2.349944211056945278e+03,-9.864306199999999080e+03
2.321513090860190005e+03,-9.860638799999998810e+03
2.277540365993220803e+03,-9.856971399999998539e+03
2.217832965384029649e+03,-9.853304000000000087e+03
2.165199777268159323e+03,-9.849636599999999817e+03
2.104761632596079835e+03,-9.845969199999999546e+03
2.008175198364042444e+03,-9.842301799999999275e+03
1.902341984590701031e+03,-9.838634399999999005e+03
1.783564197968284361e+03,-9.834966999999998734e+03
1.637552856761983321e+03,-9.831299599999998463e+03
1.503852022420313688e+03,-9.827632200000000012e+03
1.383875684288742832e+03,-9.823964799999999741e+03
1.294940388765302487e+03,-9.820297399999999470e+03
1.215691160963515358e+03,-9.816629999999999200e+03
