2.479000000000000000e+04,1.979999999843130160e-02
9.785000000000000000e+03,2.959999999846331734e-02
7.608000000000000000e+03,3.939999999849533308e-02
6.119000000000000000e+03,4.919999999852734535e-02
5.178000000000000000e+03,5.899999999855935762e-02
4.427000000000000000e+03,6.879999999859137683e-02
3.753000000000000000e+03,7.859999999862338216e-02
3.325000000000000000e+03,8.839999999865540137e-02
2.766000000000000000e+03,9.819999999868742058e-02
2.595000000000000000e+03,1.079999999987194259e-01
2.191000000000000000e+03,1.177999999987514451e-01
1.955000000000000000e+03,1.275999999987834643e-01
1.746000000000000000e+03,1.373999999988154697e-01
1.613000000000000000e+03,1.471999999988474750e-01
1.429000000000000000e+03,1.569999999988795081e-01
1.286000000000000000e+03,1.667999999989115134e-01
1.141000000000000000e+03,1.765999999989435187e-01
1.061000000000000000e+03,1.863999999989755518e-01
9.580000000000000000e+02,1.961999999990075572e-01
9.210000000000000000e+02,2.059999999990395625e-01
7.520000000000000000e+02,2.157999999990715956e-01
7.160000000000000000e+02,2.255999999991036009e-01
6.990000000000000000e+02,2.353999999991356062e-01
5.780000000000000000e+02,2.451999999991676393e-01
5.280000000000000000e+02,2.549999999991996447e-01
4.870000000000000000e+02,2.647999999992316500e-01
4.390000000000000000e+02,2.745999999992636553e-01
3.920000000000000000e+02,2.843999999992956607e-01
3.920000000000000000e+02,2.941999999993277215e-01
3.610000000000000000e+02,3.039999999993597268e-01
3.290000000000000000e+02,3.137999999993917322e-01
2.980000000000000000e+02,3.235999999994237375e-01
2.930000000000000000e+02,3.333999999994557428e-01
2.470000000000000000e+02,3.431999999994877482e-01
2.470000000000000000e+02,3.529999999995197535e-01
2.310000000000000000e+02,3.627999999995518143e-01
2.160000000000000000e+02,3.725999999995838197e-01
1.970000000000000000e+02,3.823999999996158250e-01
1.720000000000000000e+02,3.921999999996478303e-01
1.800000000000000000e+02,4.019999999996798357e-01
1.320000000000000000e+02,4.117999999997118410e-01
1.540000000000000000e+02,4.215999999997439018e-01
1.360000000000000000e+02,4.313999999997759072e-01
1.180000000000000000e+02,4.411999999998079125e-01
1.280000000000000000e+02,4.509999999998399178e-01
1.150000000000000000e+02,4.607999999998719232e-01
9.500000000000000000e+01,4.705999999999039285e-01
9.700000000000000000e+01,4.803999999999359893e-01
9.500000000000000000e+01,4.901999999999679947e-01
0.000000000000000000e+00,5.000000000000000000e-01
9.100000000000000000e+01,5.098000000000320053e-01
8.900000000000000000e+01,5.196000000000640107e-01
8.500000000000000000e+01,5.294000000000960160e-01
5.900000000000000000e+01,5.392000000001280213e-01
6.300000000000000000e+01,5.490000000001600267e-01
6.400000000000000000e+01,5.588000000001920320e-01
7.600000000000000000e+01,5.686000000002240373e-01
5.900000000000000000e+01,5.784000000002561537e-01
4.500000000000000000e+01,5.882000000002881590e-01
5.700000000000000000e+01,5.980000000003201643e-01
4.900000000000000000e+01,6.078000000003521697e-01
4.000000000000000000e+01,6.176000000003841750e-01
4.900000000000000000e+01,6.274000000004161803e-01
3.900000000000000000e+01,6.372000000004481857e-01
4.000000000000000000e+01,6.470000000004801910e-01
3.700000000000000000e+01,6.568000000005121963e-01
3.200000000000000000e+01,6.666000000005442017e-01
3.800000000000000000e+01,6.764000000005762070e-01
4.100000000000000000e+01,6.862000000006082123e-01
2.900000000000000000e+01,6.960000000006402177e-01
3.700000000000000000e+01,7.058000000006723340e-01
2.300000000000000000e+01,7.156000000007043393e-01
2.200000000000000000e+01,7.254000000007363447e-01
3.000000000000000000e+01,7.352000000007683500e-01
4.100000000000000000e+01,7.450000000008003553e-01
2.400000000000000000e+01,7.548000000008323607e-01
2.900000000000000000e+01,7.646000000008643660e-01
3.100000000000000000e+01,7.744000000008963713e-01
2.100000000000000000e+01,7.842000000009283767e-01
2.700000000000000000e+01,7.940000000009603820e-01
3.400000000000000000e+01,8.038000000009923873e-01
2.500000000000000000e+01,8.136000000010243927e-01
1.000000000000000000e+01,8.234000000010563980e-01
2.100000000000000000e+01,8.332000000010885143e-01
1.000000000000000000e+01,8.430000000011205197e-01
2.100000000000000000e+01,8.528000000011525250e-01
2.200000000000000000e+01,8.626000000011845303e-01
1.600000000000000000e+01,8.724000000012165357e-01
1.500000000000000000e+01,8.822000000012485410e-01
1.700000000000000000e+01,8.920000000012805463e-01
1.300000000000000000e+01,9.018000000013125517e-01
1.600000000000000000e+01,9.116000000013445570e-01
1.600000000000000000e+01,9.214000000013765623e-01
1.100000000000000000e+01,9.312000000014085677e-01
2.300000000000000000e+01,9.410000000014405730e-01
2.200000000000000000e+01,9.508000000014726893e-01
9.000000000000000000e+00,9.606000000015046947e-01
1.100000000000000000e+01,9.704000000015367000e-01
1.400000000000000000e+01,9.802000000015687053e-01
1.800000000000000000e+01,9.900000000016007107e-01
