6.166910316000000000e+10,2.566933333333702993e+00
5.572490197000000000e+10,5.033866666667042189e+00
5.770119166000000000e+10,7.500800000000381829e+00
5.619397616000000000e+10,9.967733333333720580e+00
5.636882662000000000e+10,1.243466666666705933e+01
5.674879748000000000e+10,1.490160000000039986e+01
5.538154251000000000e+10,1.736853333333373683e+01
5.784363493000000000e+10,1.983546666666707736e+01
5.708970880000000000e+10,2.230240000000041789e+01
5.853602183000000000e+10,2.476933333333375487e+01
5.616132555000000000e+10,2.723626666666709539e+01
5.707738091000000000e+10,2.970320000000043592e+01
5.773328230000000000e+10,3.217013333333377290e+01
5.663309438000000000e+10,3.463706666666710987e+01
5.793939811000000000e+10,3.710400000000045395e+01
5.586752682000000000e+10,3.957093333333379093e+01
5.590359841000000000e+10,4.203786666666712790e+01
5.649525044000000000e+10,4.450480000000047198e+01
5.698615061000000000e+10,4.697173333333380896e+01
5.574340447000000000e+10,4.943866666666714593e+01
5.579261744000000000e+10,5.190560000000049001e+01
5.715082722000000000e+10,5.437253333333382699e+01
5.474825835000000000e+10,5.683946666666716396e+01
5.679178462000000000e+10,5.930640000000050804e+01
5.804332548000000000e+10,6.177333333333384502e+01
5.756316030000000000e+10,6.424026666666718199e+01
5.546786301000000000e+10,6.670720000000052607e+01
5.669527908000000000e+10,6.917413333333385594e+01
5.681975386000000000e+10,7.164106666666720002e+01
5.621312403000000000e+10,7.410800000000054411e+01
5.568902586000000000e+10,7.657493333333387397e+01
5.600047087000000000e+10,7.904186666666721806e+01
5.539286846000000000e+10,8.150880000000056214e+01
5.707054588000000000e+10,8.397573333333389201e+01
5.625822128000000000e+10,8.644266666666723609e+01
5.646369011000000000e+10,8.890960000000058017e+01
5.662196601000000000e+10,9.137653333333391004e+01
5.610914867000000000e+10,9.384346666666725412e+01
5.480518296000000000e+10,9.631040000000059820e+01
5.493847691000000000e+10,9.877733333333392807e+01
5.525508330000000000e+10,1.012442666666672721e+02
5.597270598000000000e+10,1.037112000000006162e+02
5.374456589000000000e+10,1.061781333333339461e+02
5.512612802000000000e+10,1.086450666666672902e+02
5.577668543000000000e+10,1.111120000000006343e+02
5.412907226000000000e+10,1.135789333333339641e+02
5.487385147000000000e+10,1.160458666666673082e+02
5.436385923000000000e+10,1.185128000000006523e+02
5.447740013000000000e+10,1.209797333333339822e+02
5.507904237000000000e+10,1.234466666666673262e+02
5.379220558000000000e+10,1.259136000000006561e+02
5.483351646000000000e+10,1.283805333333340002e+02
5.382266586000000000e+10,1.308474666666673443e+02
5.395314038000000000e+10,1.333144000000006884e+02
5.422363423000000000e+10,1.357813333333340324e+02
5.332641093000000000e+10,1.382482666666673481e+02
5.369288097000000000e+10,1.407152000000006922e+02
5.248853009000000000e+10,1.431821333333340363e+02
5.180569883000000000e+10,1.456490666666673803e+02
5.106746448000000000e+10,1.481160000000007244e+02
5.138772114000000000e+10,1.505829333333340685e+02
4.979010389000000000e+10,1.530498666666673842e+02
4.966610505000000000e+10,1.555168000000007282e+02
4.781380940000000000e+10,1.579837333333340723e+02
4.712151547400000000e+10,1.604506666666674164e+02
4.531595383500000000e+10,1.629176000000007605e+02
4.130270772610009766e+10,1.653845333333340761e+02
3.691821766280029297e+10,1.678514666666674202e+02
2.983164366944970703e+10,1.703184000000007643e+02
2.191691666435009766e+10,1.727853333333341084e+02
1.357423905025390625e+10,1.752522666666674525e+02
6.249217026700195312e+09,1.777192000000007965e+02
2.271279020000000000e+09,1.801861333333341122e+02
3.834245185996093750e+08,1.826530666666674563e+02
1.936597720019531250e+07,1.851200000000008004e+02
