9.951444757140552625e+06,1.000000000003637979e-01
9.862814507964601740e+06,2.566933333333702993e+00
9.774892708792138845e+06,5.033866666667042189e+00
9.688616579310344532e+06,7.500800000000381829e+00
9.601230901039006189e+06,9.967733333333720580e+00
9.513629082984073088e+06,1.243466666666705933e+01
9.426645533617021516e+06,1.490160000000039986e+01
9.337148495560936630e+06,1.736853333333373683e+01
9.243800000000000000e+06,1.983546666666707736e+01
9.153404508209539577e+06,2.230240000000041789e+01
9.064126137830859050e+06,2.476933333333375487e+01
8.970199734402012080e+06,2.723626666666709539e+01
8.876580919434193522e+06,2.970320000000043592e+01
8.783048135856078938e+06,3.217013333333377290e+01
8.687868962363172323e+06,3.463706666666710987e+01
8.593682021227503195e+06,3.710400000000045395e+01
8.497278980088159442e+06,3.957093333333379093e+01
8.403279851256879047e+06,4.203786666666712790e+01
8.303387820195250213e+06,4.450480000000047198e+01
8.207215027974086814e+06,4.697173333333380896e+01
8.108213550356052816e+06,4.943866666666714593e+01
8.012172609000420198e+06,5.190560000000049001e+01
7.912741487209133804e+06,5.437253333333382699e+01
7.809651350385038182e+06,5.683946666666716396e+01
7.706230148698884994e+06,5.930640000000050804e+01
7.604116287978864275e+06,6.177333333333384502e+01
7.498697175882114097e+06,6.424026666666718199e+01
7.394714892395982519e+06,6.670720000000052607e+01
7.289256428479794413e+06,6.917413333333385594e+01
7.181032706949412823e+06,7.164106666666720002e+01
7.076115102922490798e+06,7.410800000000054411e+01
6.968699710054753348e+06,7.657493333333387397e+01
6.858099351244273596e+06,7.904186666666721806e+01
6.749916721466587856e+06,8.150880000000056214e+01
6.635789252182118595e+06,8.397573333333389201e+01
6.522316057525701821e+06,8.644266666666723609e+01
6.405924426971376874e+06,8.890960000000058017e+01
6.285330869272992015e+06,9.137653333333391004e+01
6.168976019810896367e+06,9.384346666666725412e+01
6.054493818602601066e+06,9.631040000000059820e+01
5.930565986905656755e+06,9.877733333333392807e+01
5.809310428645563312e+06,1.012442666666672721e+02
5.684849364290247671e+06,1.037112000000006162e+02
5.560432521686503664e+06,1.061781333333339461e+02
5.433676125669751316e+06,1.086450666666672902e+02
5.302612878134796396e+06,1.111120000000006343e+02
5.171899290292177349e+06,1.135789333333339641e+02
5.041159053227002732e+06,1.160458666666673082e+02
4.904339226683471352e+06,1.185128000000006523e+02
4.767097314350008965e+06,1.209797333333339822e+02
4.620132747573649511e+06,1.234466666666673262e+02
4.475840050608113408e+06,1.259136000000006561e+02
4.331106933290416375e+06,1.283805333333340002e+02
4.175616467765653040e+06,1.308474666666673443e+02
4.019542937731652986e+06,1.333144000000006884e+02
3.861993839078794699e+06,1.357813333333340324e+02
3.696583887779690325e+06,1.382482666666673481e+02
3.527454979166666511e+06,1.407152000000006922e+02
3.354205168662997894e+06,1.431821333333340363e+02
3.174652771353972610e+06,1.456490666666673803e+02
2.989048460912052076e+06,1.481160000000007244e+02
2.793743905846706126e+06,1.505829333333340685e+02
2.595020902345994953e+06,1.530498666666673842e+02
2.379625212760663126e+06,1.555168000000007282e+02
2.153634162431444041e+06,1.579837333333340723e+02
1.907959826323102228e+06,1.604506666666674164e+02
1.688029578473929083e+06,1.629176000000007605e+02
1.467221113695266424e+06,1.653845333333340761e+02
1.271487668120778631e+06,1.678514666666674202e+02
1.097601996411763597e+06,1.703184000000007643e+02
9.500447263615556294e+05,1.727853333333341084e+02
8.409658224599913228e+05,1.752522666666674525e+02
7.244909154704944231e+05,1.777192000000007965e+02
6.066843648727996042e+05,1.801861333333341122e+02
3.458210214320591767e+05,1.826530666666674563e+02
