5.667400000000000000e+04,9.999999999854481195e-03
2.409900000000000000e+04,1.999999999970896239e-02
1.026200000000000000e+04,2.999999999956344532e-02
7.802000000000000000e+03,3.999999999941792478e-02
3.182000000000000000e+03,4.999999999927240424e-02
5.178000000000000000e+03,5.999999999912689064e-02
4.427000000000000000e+03,6.999999999898136316e-02
3.753000000000000000e+03,7.999999999883584956e-02
3.550000000000000000e+03,8.999999999869033596e-02
3.064000000000000000e+03,9.999999999854480848e-02
